t,node 1 (Volt),node 2 (Volt),node 0 (Volt),V(R1) (Volt),V(W1) (Volt),V(V1) (Volt),V(C1) (Volt),I(R1) (Amp),I(W1) (Amp),I(V1) (Amp),I(C1) (Amp)
0.424000,2.500000,0.350715,-2.500000,2.149285,2.500000,2.500000,2.850715,0.000215,-0.000215,-0.000215,0.000215
0.426000,2.500000,0.359278,-2.500000,2.140722,2.500000,2.500000,2.859278,0.000214,-0.000214,-0.000214,0.000214
0.428000,2.500000,0.367806,-2.500000,2.132194,2.500000,2.500000,2.867806,0.000213,-0.000213,-0.000213,0.000213
0.430000,2.500000,0.376301,-2.500000,2.123699,2.500000,2.500000,2.876301,0.000212,-0.000212,-0.000212,0.000212
0.432000,2.500000,0.384762,-2.500000,2.115238,2.500000,2.500000,2.884762,0.000212,-0.000212,-0.000212,0.000212
0.434000,2.500000,0.393189,-2.500000,2.106811,2.500000,2.500000,2.893189,0.000211,-0.000211,-0.000211,0.000211
0.436000,2.500000,0.401583,-2.500000,2.098417,2.500000,2.500000,2.901583,0.000210,-0.000210,-0.000210,0.000210
0.438000,2.500000,0.409943,-2.500000,2.090057,2.500000,2.500000,2.909943,0.000209,-0.000209,-0.000209,0.000209
0.440000,2.500000,0.418270,-2.500000,2.081730,2.500000,2.500000,2.918270,0.000208,-0.000208,-0.000208,0.000208
0.442000,2.500000,0.426564,-2.500000,2.073436,2.500000,2.500000,2.926564,0.000207,-0.000207,-0.000207,0.000207
0.444000,2.500000,0.434825,-2.500000,2.065175,2.500000,2.500000,2.934825,0.000207,-0.000207,-0.000207,0.000207
0.446000,2.500000,0.443052,-2.500000,2.056948,2.500000,2.500000,2.943052,0.000206,-0.000206,-0.000206,0.000206
0.448000,2.500000,0.451247,-2.500000,2.048753,2.500000,2.500000,2.951247,0.000205,-0.000205,-0.000205,0.000205
0.450000,2.500000,0.459410,-2.500000,2.040590,2.500000,2.500000,2.959410,0.000204,-0.000204,-0.000204,0.000204
0.452000,2.500000,0.467540,-2.500000,2.032460,2.500000,2.500000,2.967540,0.000203,-0.000203,-0.000203,0.000203
0.454000,2.500000,0.475637,-2.500000,2.024363,2.500000,2.500000,2.975637,0.000202,-0.000202,-0.000202,0.000202
0.456000,2.500000,0.483702,-2.500000,2.016298,2.500000,2.500000,2.983702,0.000202,-0.000202,-0.000202,0.000202
0.458000,2.500000,0.491735,-2.500000,2.008265,2.500000,2.500000,2.991735,0.000201,-0.000201,-0.000201,0.000201
0.460000,2.500000,0.499736,-2.500000,2.000264,2.500000,2.500000,2.999736,0.000200,-0.000200,-0.000200,0.000200
0.462000,2.500000,0.507706,-2.500000,1.992294,2.500000,2.500000,3.007706,0.000199,-0.000199,-0.000199,0.000199
0.464000,2.500000,0.515643,-2.500000,1.984357,2.500000,2.500000,3.015643,0.000198,-0.000198,-0.000198,0.000198
0.466000,2.500000,0.523549,-2.500000,1.976451,2.500000,2.500000,3.023549,0.000198,-0.000198,-0.000198,0.000198
0.468000,2.500000,0.531423,-2.500000,1.968577,2.500000,2.500000,3.031423,0.000197,-0.000197,-0.000197,0.000197
0.470000,2.500000,0.539266,-2.500000,1.960734,2.500000,2.500000,3.039266,0.000196,-0.000196,-0.000196,0.000196
0.472000,2.500000,0.547078,-2.500000,1.952922,2.500000,2.500000,3.047078,0.000195,-0.000195,-0.000195,0.000195
0.474000,2.500000,0.554858,-2.500000,1.945142,2.500000,2.500000,3.054858,0.000195,-0.000195,-0.000195,0.000195
0.476000,2.500000,0.562608,-2.500000,1.937392,2.500000,2.500000,3.062608,0.000194,-0.000194,-0.000194,0.000194
0.478000,2.500000,0.570327,-2.500000,1.929673,2.500000,2.500000,3.070327,0.000193,-0.000193,-0.000193,0.000193
0.480000,2.500000,0.578015,-2.500000,1.921985,2.500000,2.500000,3.078015,0.000192,-0.000192,-0.000192,0.000192
0.482000,2.500000,0.585672,-2.500000,1.914328,2.500000,2.500000,3.085672,0.000191,-0.000191,-0.000191,0.000191
0.484000,2.500000,0.593299,-2.500000,1.906701,2.500000,2.500000,3.093299,0.000191,-0.000191,-0.000191,0.000191
0.486000,2.500000,0.600895,-2.500000,1.899105,2.500000,2.500000,3.100895,0.000190,-0.000190,-0.000190,0.000190
0.488000,2.500000,0.608461,-2.500000,1.891539,2.500000,2.500000,3.108461,0.000189,-0.000189,-0.000189,0.000189
0.490000,2.500000,0.615997,-2.500000,1.884003,2.500000,2.500000,3.115997,0.000188,-0.000188,-0.000188,0.000188
0.492000,2.500000,0.623503,-2.500000,1.876497,2.500000,2.500000,3.123503,0.000188,-0.000188,-0.000188,0.000188
0.494000,2.500000,0.630979,-2.500000,1.869021,2.500000,2.500000,3.130979,0.000187,-0.000187,-0.000187,0.000187
0.496000,2.500000,0.638426,-2.500000,1.861574,2.500000,2.500000,3.138426,0.000186,-0.000186,-0.000186,0.000186
0.498000,2.500000,0.645842,-2.500000,1.854158,2.500000,2.500000,3.145842,0.000185,-0.000185,-0.000185,0.000185
0.500000,2.500000,0.653229,-2.500000,1.846771,2.500000,2.500000,3.153229,0.000185,-0.000185,-0.000185,0.000185
0.502000,2.500000,0.660587,-2.500000,1.839413,2.500000,2.500000,3.160587,0.000184,-0.000184,-0.000184,0.000184
0.504000,2.500000,0.667915,-2.500000,1.832085,2.500000,2.500000,3.167915,0.000183,-0.000183,-0.000183,0.000183
0.506000,2.500000,0.675214,-2.500000,1.824786,2.500000,2.500000,3.175214,0.000182,-0.000182,-0.000182,0.000182
0.508000,2.500000,0.682484,-2.500000,1.817516,2.500000,2.500000,3.182484,0.000182,-0.000182,-0.000182,0.000182
0.510000,2.500000,0.689726,-2.500000,1.810274,2.500000,2.500000,3.189726,0.000181,-0.000181,-0.000181,0.000181
0.512000,2.500000,0.696938,-2.500000,1.803062,2.500000,2.500000,3.196938,0.000180,-0.000180,-0.000180,0.000180
0.514000,2.500000,0.704121,-2.500000,1.795879,2.500000,2.500000,3.204121,0.000180,-0.000180,-0.000180,0.000180
0.516000,2.500000,0.711276,-2.500000,1.788724,2.500000,2.500000,3.211276,0.000179,-0.000179,-0.000179,0.000179
0.518000,2.500000,0.718403,-2.500000,1.781597,2.500000,2.500000,3.218403,0.000178,-0.000178,-0.000178,0.000178
0.520000,2.500000,0.725501,-2.500000,1.774499,2.500000,2.500000,3.225501,0.000177,-0.000177,-0.000177,0.000177
0.522000,2.500000,0.732570,-2.500000,1.767430,2.500000,2.500000,3.232570,0.000177,-0.000177,-0.000177,0.000177
0.524000,2.500000,0.739612,-2.500000,1.760388,2.500000,2.500000,3.239612,0.000176,-0.000176,-0.000176,0.000176
0.526000,2.500000,0.746625,-2.500000,1.753375,2.500000,2.500000,3.246625,0.000175,-0.000175,-0.000175,0.000175
0.528000,2.500000,0.753611,-2.500000,1.746389,2.500000,2.500000,3.253611,0.000175,-0.000175,-0.000175,0.000175
0.530000,2.500000,0.760569,-2.500000,1.739431,2.500000,2.500000,3.260569,0.000174,-0.000174,-0.000174,0.000174
0.532000,2.500000,0.767499,-2.500000,1.732501,2.500000,2.500000,3.267499,0.000173,-0.000173,-0.000173,0.000173
0.534000,2.500000,0.774401,-2.500000,1.725599,2.500000,2.500000,3.274401,0.000173,-0.000173,-0.000173,0.000173
0.536000,2.500000,0.781276,-2.500000,1.718724,2.500000,2.500000,3.281276,0.000172,-0.000172,-0.000172,0.000172
0.538000,2.500000,0.788123,-2.500000,1.711877,2.500000,2.500000,3.288123,0.000171,-0.000171,-0.000171,0.000171
0.540000,2.500000,0.794944,-2.500000,1.705056,2.500000,2.500000,3.294944,0.000171,-0.000171,-0.000171,0.000171
0.542000,2.500000,0.801737,-2.500000,1.698263,2.500000,2.500000,3.301737,0.000170,-0.000170,-0.000170,0.000170
0.544000,2.500000,0.808503,-2.500000,1.691497,2.500000,2.500000,3.308503,0.000169,-0.000169,-0.000169,0.000169
0.546000,2.500000,0.815242,-2.500000,1.684758,2.500000,2.500000,3.315242,0.000168,-0.000168,-0.000168,0.000168
0.548000,2.500000,0.821954,-2.500000,1.678046,2.500000,2.500000,3.321954,0.000168,-0.000168,-0.000168,0.000168
0.550000,2.500000,0.828639,-2.500000,1.671361,2.500000,2.500000,3.328639,0.000167,-0.000167,-0.000167,0.000167
0.552000,2.500000,0.835298,-2.500000,1.664702,2.500000,2.500000,3.335298,0.000166,-0.000166,-0.000166,0.000166
0.554000,2.500000,0.841930,-2.500000,1.658070,2.500000,2.500000,3.341930,0.000166,-0.000166,-0.000166,0.000166
0.556000,2.500000,0.848536,-2.500000,1.651464,2.500000,2.500000,3.348536,0.000165,-0.000165,-0.000165,0.000165
0.558000,2.500000,0.855116,-2.500000,1.644884,2.500000,2.500000,3.355116,0.000164,-0.000164,-0.000164,0.000164
0.560000,2.500000,0.861669,-2.500000,1.638331,2.500000,2.500000,3.361669,0.000164,-0.000164,-0.000164,0.000164
0.562000,2.500000,0.868196,-2.500000,1.631804,2.500000,2.500000,3.368196,0.000163,-0.000163,-0.000163,0.000163
0.564000,2.500000,0.874698,-2.500000,1.625302,2.500000,2.500000,3.374698,0.000163,-0.000163,-0.000163,0.000163
0.566000,2.500000,0.881173,-2.500000,1.618827,2.500000,2.500000,3.381173,0.000162,-0.000162,-0.000162,0.000162
0.568000,2.500000,0.887622,-2.500000,1.612378,2.500000,2.500000,3.387622,0.000161,-0.000161,-0.000161,0.000161
0.570000,2.500000,0.894046,-2.500000,1.605954,2.500000,2.500000,3.394046,0.000161,-0.000161,-0.000161,0.000161
0.572000,2.500000,0.900444,-2.500000,1.599556,2.500000,2.500000,3.400444,0.000160,-0.000160,-0.000160,0.000160
0.574000,2.500000,0.906817,-2.500000,1.593183,2.500000,2.500000,3.406817,0.000159,-0.000159,-0.000159,0.000159
0.576000,2.500000,0.913165,-2.500000,1.586835,2.500000,2.500000,3.413165,0.000159,-0.000159,-0.000159,0.000159
0.578000,2.500000,0.919487,-2.500000,1.580513,2.500000,2.500000,3.419487,0.000158,-0.000158,-0.000158,0.000158
0.580000,2.500000,0.925783,-2.500000,1.574217,2.500000,2.500000,3.425783,0.000157,-0.000157,-0.000157,0.000157
0.582000,2.500000,0.932055,-2.500000,1.567945,2.500000,2.500000,3.432055,0.000157,-0.000157,-0.000157,0.000157
0.584000,2.500000,0.938302,-2.500000,1.561698,2.500000,2.500000,3.438302,0.000156,-0.000156,-0.000156,0.000156
0.586000,2.500000,0.944524,-2.500000,1.555476,2.500000,2.500000,3.444524,0.000156,-0.000156,-0.000156,0.000156
0.588000,2.500000,0.950721,-2.500000,1.549279,2.500000,2.500000,3.450721,0.000155,-0.000155,-0.000155,0.000155
0.590000,2.500000,0.956893,-2.500000,1.543107,2.500000,2.500000,3.456893,0.000154,-0.000154,-0.000154,0.000154
0.592000,2.500000,0.963041,-2.500000,1.536959,2.500000,2.500000,3.463041,0.000154,-0.000154,-0.000154,0.000154
0.594000,2.500000,0.969165,-2.500000,1.530835,2.500000,2.500000,3.469165,0.000153,-0.000153,-0.000153,0.000153
0.596000,2.500000,0.975264,-2.500000,1.524736,2.500000,2.500000,3.475264,0.000152,-0.000152,-0.000152,0.000152
0.598000,2.500000,0.981338,-2.500000,1.518662,2.500000,2.500000,3.481338,0.000152,-0.000152,-0.000152,0.000152
0.600000,2.500000,0.987389,-2.500000,1.512611,2.500000,2.500000,3.487389,0.000151,-0.000151,-0.000151,0.000151
0.602000,2.500000,0.993415,-2.500000,1.506585,2.500000,2.500000,3.493415,0.000151,-0.000151,-0.000151,0.000151
0.604000,2.500000,0.999417,-2.500000,1.500583,2.500000,2.500000,3.499417,0.000150,-0.000150,-0.000150,0.000150
0.606000,2.500000,1.005396,-2.500000,1.494604,2.500000,2.500000,3.505396,0.000149,-0.000149,-0.000149,0.000149
0.608000,2.500000,1.011350,-2.500000,1.488650,2.500000,2.500000,3.511350,0.000149,-0.000149,-0.000149,0.000149
0.610000,2.500000,1.017281,-2.500000,1.482719,2.500000,2.500000,3.517281,0.000148,-0.000148,-0.000148,0.000148
0.612000,2.500000,1.023189,-2.500000,1.476811,2.500000,2.500000,3.523189,0.000148,-0.000148,-0.000148,0.000148
0.614000,2.500000,1.029072,-2.500000,1.470928,2.500000,2.500000,3.529072,0.000147,-0.000147,-0.000147,0.000147
0.616000,2.500000,1.034933,-2.500000,1.465067,2.500000,2.500000,3.534933,0.000147,-0.000147,-0.000147,0.000147
0.618000,2.500000,1.040769,-2.500000,1.459231,2.500000,2.500000,3.540769,0.000146,-0.000146,-0.000146,0.000146
0.620000,2.500000,1.046583,-2.500000,1.453417,2.500000,2.500000,3.546583,0.000145,-0.000145,-0.000145,0.000145
0.622000,2.500000,1.052374,-2.500000,1.447626,2.500000,2.500000,3.552374,0.000145,-0.000145,-0.000145,0.000145
0.624000,2.500000,1.058141,-2.500000,1.441859,2.500000,2.500000,3.558141,0.000144,-0.000144,-0.000144,0.000144
0.626000,2.500000,1.063885,-2.500000,1.436115,2.500000,2.500000,3.563885,0.000144,-0.000144,-0.000144,0.000144
0.628000,2.500000,1.069607,-2.500000,1.430393,2.500000,2.500000,3.569607,0.000143,-0.000143,-0.000143,0.000143
0.630000,2.500000,1.075306,-2.500000,1.424694,2.500000,2.500000,3.575306,0.000142,-0.000142,-0.000142,0.000142
0.632000,2.500000,1.080982,-2.500000,1.419018,2.500000,2.500000,3.580982,0.000142,-0.000142,-0.000142,0.000142
0.634000,2.500000,1.086635,-2.500000,1.413365,2.500000,2.500000,3.586635,0.000141,-0.000141,-0.000141,0.000141
0.636000,2.500000,1.092266,-2.500000,1.407734,2.500000,2.500000,3.592266,0.000141,-0.000141,-0.000141,0.000141
0.638000,2.500000,1.097875,-2.500000,1.402125,2.500000,2.500000,3.597875,0.000140,-0.000140,-0.000140,0.000140
0.640000,2.500000,1.103461,-2.500000,1.396539,2.500000,2.500000,3.603461,0.000140,-0.000140,-0.000140,0.000140
0.642000,2.500000,1.109025,-2.500000,1.390975,2.500000,2.500000,3.609025,0.000139,-0.000139,-0.000139,0.000139
0.644000,2.500000,1.114567,-2.500000,1.385433,2.500000,2.500000,3.614567,0.000139,-0.000139,-0.000139,0.000139
0.646000,2.500000,1.120086,-2.500000,1.379914,2.500000,2.500000,3.620086,0.000138,-0.000138,-0.000138,0.000138
0.648000,2.500000,1.125584,-2.500000,1.374416,2.500000,2.500000,3.625584,0.000137,-0.000137,-0.000137,0.000137
0.650000,2.500000,1.131060,-2.500000,1.368940,2.500000,2.500000,3.631060,0.000137,-0.000137,-0.000137,0.000137
0.652000,2.500000,1.136514,-2.500000,1.363486,2.500000,2.500000,3.636514,0.000136,-0.000136,-0.000136,0.000136
0.654000,2.500000,1.141946,-2.500000,1.358054,2.500000,2.500000,3.641946,0.000136,-0.000136,-0.000136,0.000136
0.656000,2.500000,1.147356,-2.500000,1.352644,2.500000,2.500000,3.647356,0.000135,-0.000135,-0.000135,0.000135
0.658000,2.500000,1.152745,-2.500000,1.347255,2.500000,2.500000,3.652745,0.000135,-0.000135,-0.000135,0.000135
0.660000,2.500000,1.158113,-2.500000,1.341887,2.500000,2.500000,3.658113,0.000134,-0.000134,-0.000134,0.000134
0.662000,2.500000,1.163459,-2.500000,1.336541,2.500000,2.500000,3.663459,0.000134,-0.000134,-0.000134,0.000134
0.664000,2.500000,1.168784,-2.500000,1.331216,2.500000,2.500000,3.668784,0.000133,-0.000133,-0.000133,0.000133
0.666000,2.500000,1.174088,-2.500000,1.325912,2.500000,2.500000,3.674088,0.000133,-0.000133,-0.000133,0.000133
0.668000,2.500000,1.179370,-2.500000,1.320630,2.500000,2.500000,3.679370,0.000132,-0.000132,-0.000132,0.000132
0.670000,2.500000,1.184632,-2.500000,1.315368,2.500000,2.500000,3.684632,0.000132,-0.000132,-0.000132,0.000132
0.672000,2.500000,1.189872,-2.500000,1.310128,2.500000,2.500000,3.689872,0.000131,-0.000131,-0.000131,0.000131
0.674000,2.500000,1.195092,-2.500000,1.304908,2.500000,2.500000,3.695092,0.000130,-0.000130,-0.000130,0.000130
0.676000,2.500000,1.200291,-2.500000,1.299709,2.500000,2.500000,3.700291,0.000130,-0.000130,-0.000130,0.000130
0.678000,2.500000,1.205469,-2.500000,1.294531,2.500000,2.500000,3.705469,0.000129,-0.000129,-0.000129,0.000129
0.680000,2.500000,1.210626,-2.500000,1.289374,2.500000,2.500000,3.710626,0.000129,-0.000129,-0.000129,0.000129
0.682000,2.500000,1.215763,-2.500000,1.284237,2.500000,2.500000,3.715763,0.000128,-0.000128,-0.000128,0.000128
0.684000,2.500000,1.220880,-2.500000,1.279120,2.500000,2.500000,3.720880,0.000128,-0.000128,-0.000128,0.000128
0.686000,2.500000,1.225976,-2.500000,1.274024,2.500000,2.500000,3.725976,0.000127,-0.000127,-0.000127,0.000127
0.688000,2.500000,1.231052,-2.500000,1.268948,2.500000,2.500000,3.731052,0.000127,-0.000127,-0.000127,0.000127
0.690000,2.500000,1.236107,-2.500000,1.263893,2.500000,2.500000,3.736107,0.000126,-0.000126,-0.000126,0.000126
0.692000,2.500000,1.241143,-2.500000,1.258857,2.500000,2.500000,3.741143,0.000126,-0.000126,-0.000126,0.000126
0.694000,2.500000,1.246158,-2.500000,1.253842,2.500000,2.500000,3.746158,0.000125,-0.000125,-0.000125,0.000125
0.696000,2.500000,1.251153,-2.500000,1.248847,2.500000,2.500000,3.751153,0.000125,-0.000125,-0.000125,0.000125
0.698000,2.500000,1.256129,-2.500000,1.243871,2.500000,2.500000,3.756129,0.000124,-0.000124,-0.000124,0.000124
0.700000,2.500000,1.261084,-2.500000,1.238916,2.500000,2.500000,3.761084,0.000124,-0.000124,-0.000124,0.000124
0.702000,2.500000,1.266020,-2.500000,1.233980,2.500000,2.500000,3.766020,0.000123,-0.000123,-0.000123,0.000123
0.704000,2.500000,1.270937,-2.500000,1.229063,2.500000,2.500000,3.770937,0.000123,-0.000123,-0.000123,0.000123
0.706000,2.500000,1.275833,-2.500000,1.224167,2.500000,2.500000,3.775833,0.000122,-0.000122,-0.000122,0.000122
0.708000,2.500000,1.280710,-2.500000,1.219290,2.500000,2.500000,3.780710,0.000122,-0.000122,-0.000122,0.000122
0.710000,2.500000,1.285568,-2.500000,1.214432,2.500000,2.500000,3.785568,0.000121,-0.000121,-0.000121,0.000121
0.712000,2.500000,1.290407,-2.500000,1.209593,2.500000,2.500000,3.790407,0.000121,-0.000121,-0.000121,0.000121
0.714000,2.500000,1.295226,-2.500000,1.204774,2.500000,2.500000,3.795226,0.000120,-0.000120,-0.000120,0.000120
0.716000,2.500000,1.300026,-2.500000,1.199974,2.500000,2.500000,3.800026,0.000120,-0.000120,-0.000120,0.000120
0.718000,2.500000,1.304806,-2.500000,1.195194,2.500000,2.500000,3.804806,0.000120,-0.000120,-0.000120,0.000120
0.720000,2.500000,1.309568,-2.500000,1.190432,2.500000,2.500000,3.809568,0.000119,-0.000119,-0.000119,0.000119
0.722000,2.500000,1.314311,-2.500000,1.185689,2.500000,2.500000,3.814311,0.000119,-0.000119,-0.000119,0.000119
0.724000,2.500000,1.319035,-2.500000,1.180965,2.500000,2.500000,3.819035,0.000118,-0.000118,-0.000118,0.000118
0.726000,2.500000,1.323740,-2.500000,1.176260,2.500000,2.500000,3.823740,0.000118,-0.000118,-0.000118,0.000118
0.728000,2.500000,1.328426,-2.500000,1.171574,2.500000,2.500000,3.828426,0.000117,-0.000117,-0.000117,0.000117
0.730000,2.500000,1.333094,-2.500000,1.166906,2.500000,2.500000,3.833094,0.000117,-0.000117,-0.000117,0.000117
0.732000,2.500000,1.337743,-2.500000,1.162257,2.500000,2.500000,3.837743,0.000116,-0.000116,-0.000116,0.000116
0.734000,2.500000,1.342373,-2.500000,1.157627,2.500000,2.500000,3.842373,0.000116,-0.000116,-0.000116,0.000116
0.736000,2.500000,1.346985,-2.500000,1.153015,2.500000,2.500000,3.846985,0.000115,-0.000115,-0.000115,0.000115
0.738000,2.500000,1.351579,-2.500000,1.148421,2.500000,2.500000,3.851579,0.000115,-0.000115,-0.000115,0.000115
0.740000,2.500000,1.356154,-2.500000,1.143846,2.500000,2.500000,3.856154,0.000114,-0.000114,-0.000114,0.000114
0.742000,2.500000,1.360711,-2.500000,1.139289,2.500000,2.500000,3.860711,0.000114,-0.000114,-0.000114,0.000114
0.744000,2.500000,1.365250,-2.500000,1.134750,2.500000,2.500000,3.865250,0.000113,-0.000113,-0.000113,0.000113
0.746000,2.500000,1.369771,-2.500000,1.130229,2.500000,2.500000,3.869771,0.000113,-0.000113,-0.000113,0.000113
0.748000,2.500000,1.374274,-2.500000,1.125726,2.500000,2.500000,3.874274,0.000113,-0.000113,-0.000113,0.000113
0.750000,2.500000,1.378759,-2.500000,1.121241,2.500000,2.500000,3.878759,0.000112,-0.000112,-0.000112,0.000112
0.752000,2.500000,1.383226,-2.500000,1.116774,2.500000,2.500000,3.883226,0.000112,-0.000112,-0.000112,0.000112
0.754000,2.500000,1.387676,-2.500000,1.112324,2.500000,2.500000,3.887676,0.000111,-0.000111,-0.000111,0.000111
0.756000,2.500000,1.392107,-2.500000,1.107893,2.500000,2.500000,3.892107,0.000111,-0.000111,-0.000111,0.000111
0.758000,2.500000,1.396521,-2.500000,1.103479,2.500000,2.500000,3.896521,0.000110,-0.000110,-0.000110,0.000110
0.760000,2.500000,1.400917,-2.500000,1.099083,2.500000,2.500000,3.900917,0.000110,-0.000110,-0.000110,0.000110
0.762000,2.500000,1.405296,-2.500000,1.094704,2.500000,2.500000,3.905296,0.000109,-0.000109,-0.000109,0.000109
0.764000,2.500000,1.409658,-2.500000,1.090342,2.500000,2.500000,3.909658,0.000109,-0.000109,-0.000109,0.000109
0.766000,2.500000,1.414002,-2.500000,1.085998,2.500000,2.500000,3.914002,0.000109,-0.000109,-0.000109,0.000109
0.768000,2.500000,1.418328,-2.500000,1.081672,2.500000,2.500000,3.918328,0.000108,-0.000108,-0.000108,0.000108
0.770000,2.500000,1.422638,-2.500000,1.077362,2.500000,2.500000,3.922638,0.000108,-0.000108,-0.000108,0.000108
0.772000,2.500000,1.426930,-2.500000,1.073070,2.500000,2.500000,3.926930,0.000107,-0.000107,-0.000107,0.000107
0.774000,2.500000,1.431205,-2.500000,1.068795,2.500000,2.500000,3.931205,0.000107,-0.000107,-0.000107,0.000107
0.776000,2.500000,1.435463,-2.500000,1.064537,2.500000,2.500000,3.935463,0.000106,-0.000106,-0.000106,0.000106
0.778000,2.500000,1.439705,-2.500000,1.060295,2.500000,2.500000,3.939705,0.000106,-0.000106,-0.000106,0.000106
0.780000,2.500000,1.443929,-2.500000,1.056071,2.500000,2.500000,3.943929,0.000106,-0.000106,-0.000106,0.000106
0.782000,2.500000,1.448136,-2.500000,1.051864,2.500000,2.500000,3.948136,0.000105,-0.000105,-0.000105,0.000105
0.784000,2.500000,1.452327,-2.500000,1.047673,2.500000,2.500000,3.952327,0.000105,-0.000105,-0.000105,0.000105
0.786000,2.500000,1.456501,-2.500000,1.043499,2.500000,2.500000,3.956501,0.000104,-0.000104,-0.000104,0.000104
0.788000,2.500000,1.460658,-2.500000,1.039342,2.500000,2.500000,3.960658,0.000104,-0.000104,-0.000104,0.000104
0.790000,2.500000,1.464799,-2.500000,1.035201,2.500000,2.500000,3.964799,0.000104,-0.000104,-0.000104,0.000104
0.792000,2.500000,1.468923,-2.500000,1.031077,2.500000,2.500000,3.968923,0.000103,-0.000103,-0.000103,0.000103
0.794000,2.500000,1.473031,-2.500000,1.026969,2.500000,2.500000,3.973031,0.000103,-0.000103,-0.000103,0.000103
0.796000,2.500000,1.477123,-2.500000,1.022877,2.500000,2.500000,3.977123,0.000102,-0.000102,-0.000102,0.000102
0.798000,2.500000,1.481198,-2.500000,1.018802,2.500000,2.500000,3.981198,0.000102,-0.000102,-0.000102,0.000102
0.800000,2.500000,1.485257,-2.500000,1.014743,2.500000,2.500000,3.985257,0.000101,-0.000101,-0.000101,0.000101
0.802000,2.500000,1.489300,-2.500000,1.010700,2.500000,2.500000,3.989300,0.000101,-0.000101,-0.000101,0.000101
0.804000,2.500000,1.493327,-2.500000,1.006673,2.500000,2.500000,3.993327,0.000101,-0.000101,-0.000101,0.000101
